link,tag,text
https://pec.ac.in/metta/dr-ravi-kant,<p>,Quick Links
https://pec.ac.in/metta/sandan-kumar-sharma,<p>,Quick Links
https://pec.ac.in/metta/dr-sumit-bhardwaj,<p>,Quick Links
https://pec.ac.in/metta/dr-uma-batra,<p>,Quick Links
https://pec.ac.in/metta/r-k-mahajan,<p>,Quick Links
https://pec.ac.in/metta/suresh-chand,<p>,Quick Links
https://pec.ac.in/ajay-singh-verma,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/c-s-jawalkar,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/dina-nath,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/dr-harish-kumar-banga,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/jagjit-singh,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/m-m-goud,<p>,Quick Links
https://pec.ac.in/n-m-suri,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/parveen-kalra,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/ro-vaishya,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/rajendra-m-belokar,<p>,Quick Links
https://pec.ac.in/pie/ravinderjit-singh-walia,<p>,Quick Links
https://pec.ac.in/suman-kant,<p>,"Quick LinksCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/events/national-conference-statistical-and-analytical-methods-production-industrial-engineering,<p>,"Quick LinksNational Conference on “Statistical and Analytical Methods in Production & Industrial Engineering (SMPIE-2016)”, Date: 11-12th March 2016The department of Production & Industrial Engineering, PEC University of technology, Chandigarh organized a TEQIP II funded National conference on “Statistical and Analytical Methods in Production & Industrial Engineering (SMPIE-2016)” under the Continuing Education Programme during 11-12th March 2016. The theme of the conference was “statistical and analytical methods”; which is very popular research tool among researchers. Tools like Design of Experiments, Taguchi technique, and Response surface methodology along with its allied software’s like MINITAB, DESIGN EXPERT, STATISTICA etc., are now-a-days frequently used by researchers and industry persons. The conference attracted a large number of participants from various institutes like IIT Roorkee; DAV University, Jalandhar; D.A.V. College, Malout, Punjab; Rayat-Bahra University Mohali along with various departments of PEC University of Technology, Chandigarh.The course was inaugurated by Mr. A.P. Sharma, General Manger, CTR Ludhiana. Professor Ashok Pundir (Dean Student Affairs, NITIE) was the chief guest along with Dr. Rauf Iqbal (Professor NITIE, Mumbai). Dr. NM Suri, Head Production & Industrial Engineering formally introduced the delegates, followed by opening remarks by Dr. Manoj K Arora, Director PEC University of technology; wherein, he highlighted the importance of the conference theme in context to industrial use. Mr. A. P. Sharma, in his inaugural speech talked about the essence and relevance of Statistical and Analytical Methods in industry and encouraged the participants to take up research projects to explore the areas on “statistical analysis”.After two days of highly interactive technical sessions and invited talks, the valedictory ceremony was held on 12th March, 2016; wherein, Mr. Sanjay Kumar Batish, Head, Computer Centre, PEC University of Technology, Chandigarh was invited as the chief guest. The course ended with a vote of thanks by Dr. CS Jawalkar and the conference conveners.The event was a small beginning, followed by the success of a short term program organized on DOE in January 2015 by the department. It is sincerely hoped that this event was a platform of knowledge and discussions. The research collections have the potential to turn up into a real learning experience, mainly for our young student delegates.PEC welcomed Mr. Bikram Singh Garewal, the university’s oldest alum at Homecoming 2020: Global Alumni Meet. After graduating from PEC in 1943, Mr.Bikram has gone on to achieve many great feats in life.A MoU was signed between PEC and PEDA for Research and Development Projects on Energy Conservation & Energy Efficiency under Bureau of Energy Efficiency, Ministry of Power, Govt. of India.PEC has completed 98 wonderful years since it’s foundation in 1921. A celebratory event was organized to mark the foundation of the college. The Chief Guest for the event was Director, PEC, Prof. Dheeraj Sanghi.All Top StoriesCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/events/expert-lecture-gst-goods-and-services-tax,<p>,"Quick LinksAn interactive session on GST (Goods and Services Tax) was organised by Centre of Management and Humanities (CMH), PEC University of Technology on 22nd March 2017 during Industry Academia Lecture Week for the students of B.E. 8th semester. The speaker for the session was FCA Sahil Makkar, Faculty, Institute of Chartered Accountants of India and also an instructor for civil services aspirants. The session was started by Dr. Sharda Kaushik, Head CMH, felicitating Mr. Sahil Makkar with the bouquet. The coordinator and co-coordinator for the lecture were Dr. Anju Singla and Dr. Nidhi Tanwar.Mr. Makkar gave an in-depth view of GST which is considered as a major reform in the Indian Taxation System. He began with an enlightening note emphasizing on the basics of revenue collection with respect to the Federal Structure of India. Taking real life situations as examples, he explained the nuances related to various tax concepts like direct/indirect taxes, regression/progression related to taxes, etc.He discussed at length the challenges to the implementation of GST in the current economic scenario of the country. He elucidated the salient features of GST, such as it being a destination based taxation scheme, with a holistic view, embracing pros and cons of each. He simplified the complex procedure proposed under GST and explained it sequentially to the audience. This was followed by a discussion on the benefits to the end customer with the realization of GST.Over 120 students belonging to B.E. Final year Aerospace, Civil and Mechanical Engineering benefitted from the session. The session was enriching for the students and it ended up with question and answer session.PEC welcomed Mr. Bikram Singh Garewal, the university’s oldest alum at Homecoming 2020: Global Alumni Meet. After graduating from PEC in 1943, Mr.Bikram has gone on to achieve many great feats in life.A MoU was signed between PEC and PEDA for Research and Development Projects on Energy Conservation & Energy Efficiency under Bureau of Energy Efficiency, Ministry of Power, Govt. of India.PEC has completed 98 wonderful years since it’s foundation in 1921. A celebratory event was organized to mark the foundation of the college. The Chief Guest for the event was Director, PEC, Prof. Dheeraj Sanghi.All Top StoriesCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
https://pec.ac.in/events/expert-lecture-communication-skills,<p>,"Quick LinksThe Centre of Management and Humanities, PEC University of Technology, Chandigarh, organized an interactive session on Communication Skills on 21st March 2017 for the students of engineering during the Industry Academia Expert Lecture Week. An expert of English, Prof. Pushpinder Syal, Former Chairperson of the Department of English and Cultural Studies, Panjab University, Chandigarh, delivered the lecture interspersed with questions from the students. The session focused on the basics of communication. During the talk, Prof. Syal stressed on the fact that communication is both an art and a science. She emphasized on self-communication and thinking within and for oneself, referring to it as an essential skill. According to Professor Syal, “If we are happy doing something interesting, we can cope with adverse happenings due to the extra positive energy produced.” She clarified how one could take away the suffix “-ish from “selfish” and become self–aware in order to relate to the rest of the humanity. Evaluating oneself using the SWOT analysis technique helps structure better communication skills. The workshop recorded a participation of over 150 students belonging to B.E. 1st year Civil and Mechanical Engineering and ended with the Head, CMH, Dr. Sharda Kaushik, offering a memento to the speaker.PEC welcomed Mr. Bikram Singh Garewal, the university’s oldest alum at Homecoming 2020: Global Alumni Meet. After graduating from PEC in 1943, Mr.Bikram has gone on to achieve many great feats in life.A MoU was signed between PEC and PEDA for Research and Development Projects on Energy Conservation & Energy Efficiency under Bureau of Energy Efficiency, Ministry of Power, Govt. of India.PEC has completed 98 wonderful years since it’s foundation in 1921. A celebratory event was organized to mark the foundation of the college. The Chief Guest for the event was Director, PEC, Prof. Dheeraj Sanghi.All Top StoriesCopyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
